Date,Ingredient,Demand,Waste,Unit_Price,Stock_Level,Day_of_Week,Month,Year,Is_Weekend,Is_Holiday,Waste_Percentage
2024-11-15,Pineapple,35,1,10.84,45,4,11,2024,0,0,2.857142857142857
2024-11-16,Pineapple,42,2,2.58,50,5,11,2024,1,0,4.761904761904762
2024-11-17,Pineapple,44,2,10.49,54,6,11,2024,1,0,4.545454545454546
2024-11-18,Pineapple,36,2,3.62,45,0,11,2024,0,0,5.555555555555555
2024-11-19,Pineapple,28,1,6.63,36,1,11,2024,0,0,3.571428571428571
2024-11-20,Pineapple,36,2,3.67,41,2,11,2024,0,0,5.555555555555555
2024-11-21,Pineapple,41,2,4.98,51,3,11,2024,0,0,4.878048780487805
2024-11-22,Pineapple,33,2,8.13,42,4,11,2024,0,0,6.0606060606060606
2024-11-23,Pineapple,44,2,7.67,55,5,11,2024,1,0,4.545454545454546
2024-11-24,Pineapple,42,2,8.37,52,6,11,2024,1,0,4.761904761904762
2024-11-25,Pineapple,29,2,2.31,33,0,11,2024,0,0,6.896551724137931
2024-11-26,Pineapple,34,0,6.66,38,1,11,2024,0,0,0.0
2024-11-27,Pineapple,37,2,4.74,42,2,11,2024,0,0,5.405405405405405
2024-11-28,Pineapple,26,0,13.55,30,3,11,2024,0,0,0.0
2024-11-29,Pineapple,36,2,14.2,41,4,11,2024,0,0,5.555555555555555
2024-11-30,Pineapple,41,2,7.38,50,5,11,2024,1,0,4.878048780487805
2024-12-01,Pineapple,48,1,14.71,59,6,12,2024,1,0,2.083333333333333
2024-12-02,Pineapple,30,2,5.13,37,0,12,2024,0,0,6.666666666666667
2024-12-03,Pineapple,40,3,13.24,46,1,12,2024,0,0,7.5
2024-12-04,Pineapple,35,1,13.14,41,2,12,2024,0,0,2.857142857142857
2024-12-05,Pineapple,41,1,9.94,51,3,12,2024,0,0,2.4390243902439024
2024-12-06,Pineapple,41,3,4.6,49,4,12,2024,0,0,7.317073170731707
2024-12-07,Pineapple,46,1,13.96,51,5,12,2024,1,0,2.1739130434782608
2024-12-08,Pineapple,42,2,10.6,47,6,12,2024,1,0,4.761904761904762
2024-12-09,Pineapple,35,2,3.38,41,0,12,2024,0,0,5.714285714285714
2024-12-10,Pineapple,41,2,8.93,50,1,12,2024,0,0,4.878048780487805
2024-12-11,Pineapple,40,2,6.48,49,2,12,2024,0,0,5.0
2024-12-12,Pineapple,37,3,11.73,48,3,12,2024,0,0,8.108108108108109
2024-12-13,Pineapple,43,3,4.38,49,4,12,2024,0,0,6.976744186046512
2024-12-14,Pineapple,42,2,13.21,52,5,12,2024,1,0,4.761904761904762
2024-12-15,Pineapple,59,3,13.75,76,6,12,2024,1,1,5.084745762711865
2024-12-16,Pineapple,60,3,14.98,70,0,12,2024,0,1,5.0
2024-12-17,Pineapple,57,3,10.47,69,1,12,2024,0,1,5.263157894736842
2024-12-18,Pineapple,64,4,14.73,74,2,12,2024,0,1,6.25
2024-12-19,Pineapple,63,4,7.51,72,3,12,2024,0,1,6.349206349206349
2024-12-20,Pineapple,58,4,7.67,73,4,12,2024,0,1,6.896551724137931
2024-12-21,Pineapple,61,1,8.24,73,5,12,2024,1,1,1.639344262295082
2024-12-22,Pineapple,60,3,11.05,76,6,12,2024,1,1,5.0
2024-12-23,Pineapple,61,2,11.36,71,0,12,2024,0,1,3.278688524590164
2024-12-24,Pineapple,52,3,5.19,61,1,12,2024,0,1,5.769230769230769
2024-12-25,Pineapple,56,3,8.73,72,2,12,2024,0,1,5.357142857142857
2024-12-26,Pineapple,53,1,5.34,61,3,12,2024,0,1,1.8867924528301887
2024-12-27,Pineapple,54,2,12.49,68,4,12,2024,0,1,3.7037037037037033
2024-12-28,Pineapple,57,4,7.58,65,5,12,2024,1,1,7.017543859649122
2024-12-29,Pineapple,73,4,9.34,89,6,12,2024,1,1,5.47945205479452
2024-12-30,Pineapple,61,4,14.19,71,0,12,2024,0,1,6.557377049180328
2024-12-31,Pineapple,55,3,7.57,70,1,12,2024,0,1,5.454545454545454
2025-01-01,Pineapple,38,2,7.93,49,2,1,2025,0,0,5.263157894736842
2023-01-01,Mango,99,5,11.96,122,6,1,2023,1,0,5.05050505050505
2023-01-02,Mango,69,4,12.5,80,0,1,2023,0,0,5.797101449275362
2023-01-03,Mango,75,3,4.17,95,1,1,2023,0,0,4.0
2023-01-04,Mango,88,31,11.17,111,2,1,2023,0,0,35.22727272727273
2023-01-05,Mango,76,2,9.17,91,3,1,2023,0,0,2.631578947368421
2023-01-06,Mango,89,5,11.78,114,4,1,2023,0,0,5.617977528089887
2023-01-07,Mango,98,3,11.0,108,5,1,2023,1,0,3.061224489795918
2023-01-08,Mango,99,6,7.04,122,6,1,2023,1,0,6.0606060606060606
2023-01-09,Mango,74,4,10.09,83,0,1,2023,0,0,5.405405405405405
2023-01-10,Mango,77,3,7.82,90,1,1,2023,0,0,3.896103896103896
2023-01-11,Mango,94,4,4.28,109,2,1,2023,0,0,4.25531914893617
2023-01-12,Mango,72,5,13.14,88,3,1,2023,0,0,6.944444444444445
2023-01-13,Mango,86,7,2.36,109,4,1,2023,0,0,8.13953488372093
2023-01-14,Mango,89,4,8.48,110,5,1,2023,1,0,4.49438202247191
2023-01-15,Mango,93,3,12.16,120,6,1,2023,1,0,3.225806451612903
2023-01-16,Mango,78,5,4.19,95,0,1,2023,0,0,6.41025641025641
2023-01-17,Mango,82,5,6.87,91,1,1,2023,0,0,6.097560975609756
2023-01-18,Mango,74,5,8.23,88,2,1,2023,0,0,6.756756756756757
2023-01-19,Mango,78,0,15.0,91,3,1,2023,0,0,0.0
2023-01-20,Mango,75,5,3.18,92,4,1,2023,0,0,6.666666666666667
2023-01-21,Mango,95,5,3.08,109,5,1,2023,1,0,5.263157894736842
2023-01-22,Mango,104,4,6.28,119,6,1,2023,1,0,3.8461538461538463
2023-01-23,Mango,93,3,2.77,106,0,1,2023,0,0,3.225806451612903
2023-01-24,Mango,95,7,7.16,117,1,1,2023,0,0,7.368421052631578
2023-01-25,Mango,95,4,12.44,107,2,1,2023,0,0,4.2105263157894735
2023-01-26,Mango,86,4,3.98,103,3,1,2023,0,0,4.651162790697675
2023-01-27,Mango,78,4,13.1,101,4,1,2023,0,0,5.128205128205128
2023-01-28,Mango,84,4,13.22,106,5,1,2023,1,0,4.761904761904762
2023-01-29,Mango,100,5,3.4,119,6,1,2023,1,0,5.0
2023-01-30,Mango,80,4,10.92,88,0,1,2023,0,0,5.0
2023-01-31,Mango,87,5,10.61,102,1,1,2023,0,0,5.747126436781609
2023-02-01,Mango,89,4,12.8,113,2,2,2023,0,0,4.49438202247191
2023-02-02,Mango,79,5,5.91,93,3,2,2023,0,0,6.329113924050633
2023-02-03,Mango,96,2,6.81,111,4,2,2023,0,0,2.083333333333333
2023-02-04,Mango,98,4,2.71,111,5,2,2023,1,0,4.081632653061225
2023-02-05,Mango,93,4,2.98,114,6,2,2023,1,0,4.301075268817205
2023-02-06,Mango,82,26,8.81,104,0,2,2023,0,0,31.70731707317073
2023-02-07,Mango,83,3,5.32,101,1,2,2023,0,0,3.614457831325301
2023-02-08,Mango,79,5,7.83,99,2,2,2023,0,0,6.329113924050633
2023-02-09,Mango,79,5,6.17,96,3,2,2023,0,0,6.329113924050633
2023-02-10,Mango,76,5,9.38,98,4,2,2023,0,0,6.578947368421052
2023-02-11,Mango,115,4,8.16,147,5,2,2023,1,0,3.4782608695652173
2023-02-12,Mango,99,4,2.73,119,6,2,2023,1,0,4.040404040404041
2023-02-13,Mango,107,8,8.36,132,0,2,2023,0,0,7.476635514018691
2023-02-14,Mango,87,4,12.56,104,1,2,2023,0,0,4.597701149425287
2023-02-15,Mango,80,3,5.62,96,2,2,2023,0,0,3.75
2023-02-16,Mango,77,3,14.55,98,3,2,2023,0,0,3.896103896103896
2023-02-17,Mango,81,4,5.01,95,4,2,2023,0,0,4.938271604938271
2023-02-18,Mango,111,3,6.6,144,5,2,2023,1,0,2.7027027027027026
2023-02-19,Mango,110,7,11.53,141,6,2,2023,1,0,6.363636363636363
2023-02-20,Mango,85,4,8.8,107,0,2,2023,0,0,4.705882352941177
2023-02-21,Mango,79,4,14.61,91,1,2,2023,0,0,5.063291139240507
2023-02-22,Mango,86,4,11.06,102,2,2,2023,0,0,4.651162790697675
2023-02-23,Mango,97,5,9.2,117,3,2,2023,0,0,5.154639175257731
2023-02-24,Mango,103,5,5.17,127,4,2,2023,0,0,4.854368932038835
2023-02-25,Mango,114,6,7.66,132,5,2,2023,1,0,5.263157894736842
2023-02-26,Mango,110,7,4.19,136,6,2,2023,1,0,6.363636363636363
2023-02-27,Mango,73,3,3.8,88,0,2,2023,0,0,4.10958904109589
2023-02-28,Mango,82,2,7.65,101,1,2,2023,0,0,2.4390243902439024
2023-03-01,Mango,88,5,3.58,114,2,3,2023,0,0,5.681818181818182
2023-03-02,Mango,94,8,9.13,121,3,3,2023,0,0,8.51063829787234
2023-03-03,Mango,70,3,5.72,79,4,3,2023,0,0,4.285714285714286
2023-03-04,Mango,114,6,4.3,144,5,3,2023,1,0,5.263157894736842
2023-03-05,Mango,119,6,13.19,145,6,3,2023,1,0,5.042016806722689
2023-03-06,Mango,91,3,4.44,108,0,3,2023,0,0,3.296703296703297
2023-03-07,Mango,86,3,2.75,100,1,3,2023,0,0,3.488372093023256
2023-03-08,Mango,108,8,2.65,136,2,3,2023,0,0,7.4074074074074066
2023-03-09,Mango,96,7,12.44,109,3,3,2023,0,0,7.291666666666667
2023-03-10,Mango,101,6,12.88,112,4,3,2023,0,0,5.9405940594059405
2023-03-11,Mango,118,1,6.08,148,5,3,2023,1,0,0.847457627118644
2023-03-12,Mango,114,5,12.99,142,6,3,2023,1,0,4.385964912280701
2023-03-13,Mango,84,5,2.4,95,0,3,2023,0,0,5.952380952380952
2023-03-14,Mango,87,2,3.68,96,1,3,2023,0,0,2.2988505747126435
2023-03-15,Mango,95,5,2.2,106,2,3,2023,0,0,5.263157894736842
2023-03-16,Mango,72,0,12.08,84,3,3,2023,0,0,0.0
2023-03-17,Mango,81,5,3.35,95,4,3,2023,0,0,6.172839506172839
2023-03-18,Mango,109,3,7.77,125,5,3,2023,1,0,2.7522935779816518
2023-03-19,Mango,93,5,3.58,104,6,3,2023,1,0,5.376344086021505
2023-03-20,Mango,83,4,4.36,104,0,3,2023,0,0,4.819277108433735
2023-03-21,Mango,84,5,9.19,95,1,3,2023,0,0,5.952380952380952
2023-03-22,Mango,73,4,4.92,87,2,3,2023,0,0,5.47945205479452
2023-03-23,Mango,95,6,11.47,117,3,3,2023,0,0,6.315789473684211
2023-03-24,Mango,92,4,13.09,106,4,3,2023,0,0,4.3478260869565215
2023-03-25,Mango,116,7,5.68,129,5,3,2023,1,0,6.0344827586206895
2023-03-26,Mango,109,4,12.76,131,6,3,2023,1,0,3.669724770642202
2023-03-27,Mango,91,6,11.03,115,0,3,2023,0,0,6.593406593406594
2023-03-28,Mango,99,3,14.52,109,1,3,2023,0,0,3.0303030303030303
2023-03-29,Mango,98,3,5.43,123,2,3,2023,0,0,3.061224489795918
2023-03-30,Mango,90,7,5.93,109,3,3,2023,0,0,7.777777777777778
2023-03-31,Mango,98,5,7.77,109,4,3,2023,0,0,5.1020408163265305
2023-04-01,Mango,126,6,14.7,164,5,4,2023,1,0,4.761904761904762
2023-04-02,Mango,109,3,4.37,129,6,4,2023,1,0,2.7522935779816518
2023-04-03,Mango,98,3,9.88,123,0,4,2023,0,0,3.061224489795918
2023-04-04,Mango,90,5,2.22,110,1,4,2023,0,0,5.555555555555555
2023-04-05,Mango,95,5,8.99,111,2,4,2023,0,0,5.263157894736842
2023-04-06,Mango,85,4,14.58,97,3,4,2023,0,0,4.705882352941177
2023-04-07,Mango,73,4,5.24,94,4,4,2023,0,0,5.47945205479452
2023-04-08,Mango,124,10,5.73,160,5,4,2023,1,0,8.064516129032258
2023-04-09,Mango,116,7,7.28,129,6,4,2023,1,0,6.0344827586206895
2023-04-10,Mango,92,5,9.83,110,0,4,2023,0,0,5.434782608695652
2023-04-11,Mango,84,3,5.3,93,1,4,2023,0,0,3.571428571428571
2023-04-12,Mango,89,3,5.39,115,2,4,2023,0,0,3.3707865168539324
2023-04-13,Mango,80,5,3.15,96,3,4,2023,0,0,6.25
2023-04-14,Mango,75,2,2.25,91,4,4,2023,0,0,2.666666666666667
2023-04-15,Mango,125,8,11.98,146,5,4,2023,1,0,6.4
2023-04-16,Mango,105,6,14.17,127,6,4,2023,1,0,5.714285714285714
2023-04-17,Mango,82,5,4.32,95,0,4,2023,0,0,6.097560975609756
2023-04-18,Mango,86,3,5.91,106,1,4,2023,0,0,3.488372093023256
2023-04-19,Mango,93,5,11.78,106,2,4,2023,0,0,5.376344086021505
2023-04-20,Mango,93,5,13.05,118,3,4,2023,0,0,5.376344086021505
2023-04-21,Mango,94,3,7.24,118,4,4,2023,0,0,3.1914893617021276
2023-04-22,Mango,109,6,13.84,141,5,4,2023,1,0,5.5045871559633035
2023-04-23,Mango,97,4,5.38,109,6,4,2023,1,0,4.123711340206185
2023-04-24,Mango,86,2,9.42,98,0,4,2023,0,0,2.3255813953488373
2023-04-25,Mango,89,7,2.62,114,1,4,2023,0,0,7.865168539325842
2023-04-26,Mango,93,4,8.6,115,2,4,2023,0,0,4.301075268817205
2023-04-27,Mango,95,6,2.9,109,3,4,2023,0,0,6.315789473684211
2023-04-28,Mango,95,6,6.38,120,4,4,2023,0,0,6.315789473684211
2023-04-29,Mango,114,8,14.69,144,5,4,2023,1,0,7.017543859649122
2023-04-30,Mango,107,7,12.46,134,6,4,2023,1,0,6.5420560747663545
2023-05-01,Mango,85,4,4.01,98,0,5,2023,0,0,4.705882352941177
2023-05-02,Mango,83,2,11.07,92,1,5,2023,0,0,2.4096385542168677
2023-05-03,Mango,79,3,11.51,90,2,5,2023,0,0,3.79746835443038
2023-05-04,Mango,81,7,3.66,90,3,5,2023,0,0,8.641975308641975
2023-05-05,Mango,88,5,3.71,99,4,5,2023,0,0,5.681818181818182
2023-05-06,Mango,108,5,10.59,131,5,5,2023,1,0,4.62962962962963
2023-05-07,Mango,101,6,3.07,123,6,5,2023,1,0,5.9405940594059405
2023-05-08,Mango,88,3,8.09,111,0,5,2023,0,0,3.4090909090909087
2023-05-09,Mango,77,3,14.46,99,1,5,2023,0,0,3.896103896103896
2023-05-10,Mango,85,4,7.84,96,2,5,2023,0,0,4.705882352941177
2023-05-11,Mango,74,3,3.03,91,3,5,2023,0,0,4.054054054054054
2023-05-12,Mango,83,4,7.63,106,4,5,2023,0,0,4.819277108433735
2023-05-13,Mango,108,7,8.2,126,5,5,2023,1,0,6.481481481481481
2023-05-14,Mango,83,5,8.71,107,6,5,2023,1,0,6.024096385542169
2023-05-15,Mango,72,2,11.7,84,0,5,2023,0,0,2.7777777777777777
2023-05-16,Mango,86,3,13.32,108,1,5,2023,0,0,3.488372093023256
2023-05-17,Mango,81,4,8.5,97,2,5,2023,0,0,4.938271604938271
2023-05-18,Mango,83,4,10.1,97,3,5,2023,0,0,4.819277108433735
2023-05-19,Mango,85,4,8.89,96,4,5,2023,0,0,4.705882352941177
2023-05-20,Mango,116,9,10.32,131,5,5,2023,1,0,7.758620689655173
2023-05-21,Mango,108,9,2.19,132,6,5,2023,1,0,8.333333333333332
2023-05-22,Mango,78,3,8.75,89,0,5,2023,0,0,3.8461538461538463
2023-05-23,Mango,84,4,2.09,102,1,5,2023,0,0,4.761904761904762
2023-05-24,Mango,87,5,8.2,100,2,5,2023,0,0,5.747126436781609
2023-05-25,Mango,75,4,10.86,91,3,5,2023,0,0,5.333333333333334
2023-05-26,Mango,90,4,12.82,114,4,5,2023,0,0,4.444444444444445
2023-05-27,Mango,111,8,4.03,142,5,5,2023,1,0,7.207207207207207
2023-05-28,Mango,120,43,11.28,133,6,5,2023,1,0,35.833333333333336
2023-05-29,Mango,84,3,5.11,108,0,5,2023,0,0,3.571428571428571
2023-05-30,Mango,96,6,10.17,108,1,5,2023,0,0,6.25
2023-05-31,Mango,77,4,10.88,96,2,5,2023,0,0,5.194805194805195
2023-06-01,Mango,76,4,13.6,84,3,6,2023,0,0,5.263157894736842
2023-06-02,Mango,85,3,7.21,100,4,6,2023,0,0,3.5294117647058822
2023-06-03,Mango,95,5,7.8,119,5,6,2023,1,0,5.263157894736842
2023-06-04,Mango,100,5,2.7,129,6,6,2023,1,0,5.0
2023-06-05,Mango,75,4,9.64,88,0,6,2023,0,0,5.333333333333334
2023-06-06,Mango,80,2,3.8,101,1,6,2023,0,0,2.5
2023-06-07,Mango,82,6,7.3,100,2,6,2023,0,0,7.317073170731707
2023-06-08,Mango,53,1,10.28,63,3,6,2023,0,0,1.8867924528301887
2023-06-09,Mango,86,4,2.11,99,4,6,2023,0,0,4.651162790697675
2023-06-10,Mango,85,5,4.62,105,5,6,2023,1,0,5.88235294117647
2023-06-11,Mango,101,5,8.44,126,6,6,2023,1,0,4.9504950495049505
2023-06-12,Mango,87,5,6.3,108,0,6,2023,0,0,5.747126436781609
2023-06-13,Mango,70,3,13.5,89,1,6,2023,0,0,4.285714285714286
2023-06-14,Mango,68,2,14.55,87,2,6,2023,0,0,2.941176470588235
2023-06-15,Mango,74,6,11.27,86,3,6,2023,0,0,8.108108108108109
2023-06-16,Mango,74,3,4.97,83,4,6,2023,0,0,4.054054054054054
2023-06-17,Mango,84,5,9.35,99,5,6,2023,1,0,5.952380952380952
2023-06-18,Mango,89,3,12.21,110,6,6,2023,1,0,3.3707865168539324
2023-06-19,Mango,67,3,3.74,83,0,6,2023,0,0,4.477611940298507
2023-06-20,Mango,79,3,4.64,101,1,6,2023,0,0,3.79746835443038
2023-06-21,Mango,62,3,8.2,73,2,6,2023,0,0,4.838709677419355
2023-06-22,Mango,76,5,9.67,84,3,6,2023,0,0,6.578947368421052
2023-06-23,Mango,78,6,10.77,99,4,6,2023,0,0,7.6923076923076925
2023-06-24,Mango,87,6,11.27,111,5,6,2023,1,0,6.896551724137931
2023-06-25,Mango,85,5,12.21,107,6,6,2023,1,0,5.88235294117647
2023-06-26,Mango,77,3,4.84,95,0,6,2023,0,0,3.896103896103896
2023-06-27,Mango,68,4,3.97,75,1,6,2023,0,0,5.88235294117647
2023-06-28,Mango,75,3,9.76,92,2,6,2023,0,0,4.0
2023-06-29,Mango,87,6,4.02,97,3,6,2023,0,0,6.896551724137931
2023-06-30,Mango,75,4,6.99,95,4,6,2023,0,0,5.333333333333334
2023-07-01,Mango,112,3,5.04,139,5,7,2023,1,1,2.6785714285714284
2023-07-02,Mango,147,7,2.35,178,6,7,2023,1,1,4.761904761904762
2023-07-03,Mango,103,8,12.38,125,0,7,2023,0,1,7.766990291262135
2023-07-04,Mango,122,5,12.43,138,1,7,2023,0,1,4.098360655737705
2023-07-05,Mango,92,6,2.34,113,2,7,2023,0,1,6.521739130434782
2023-07-06,Mango,106,8,13.38,133,3,7,2023,0,1,7.547169811320755
2023-07-07,Mango,90,6,5.43,110,4,7,2023,0,1,6.666666666666667
2023-07-08,Mango,93,7,2.5,104,5,7,2023,1,0,7.526881720430108
2023-07-09,Mango,71,4,6.28,80,6,7,2023,1,0,5.633802816901409
2023-07-10,Mango,76,2,12.85,87,0,7,2023,0,0,2.631578947368421
2023-07-11,Mango,76,2,14.41,94,1,7,2023,0,0,2.631578947368421
2023-07-12,Mango,73,2,8.44,87,2,7,2023,0,0,2.73972602739726
2023-07-13,Mango,63,4,8.07,71,3,7,2023,0,0,6.349206349206349
2023-07-14,Mango,81,3,7.03,104,4,7,2023,0,0,3.7037037037037033
2023-07-15,Mango,87,3,10.75,109,5,7,2023,1,0,3.4482758620689653
2023-07-16,Mango,78,4,7.8,96,6,7,2023,1,0,5.128205128205128
2023-07-17,Mango,66,4,3.85,80,0,7,2023,0,0,6.0606060606060606
2023-07-18,Mango,78,4,10.02,101,1,7,2023,0,0,5.128205128205128
2023-07-19,Mango,80,2,4.19,93,2,7,2023,0,0,2.5
2023-07-20,Mango,58,2,14.57,66,3,7,2023,0,0,3.4482758620689653
2023-07-21,Mango,83,3,6.8,92,4,7,2023,0,0,3.614457831325301
2023-07-22,Mango,90,5,3.8,109,5,7,2023,1,0,5.555555555555555
2023-07-23,Mango,98,5,3.64,116,6,7,2023,1,0,5.1020408163265305
2023-07-24,Mango,71,3,8.57,80,0,7,2023,0,0,4.225352112676056
2023-07-25,Mango,69,3,14.59,82,1,7,2023,0,0,4.3478260869565215
2023-07-26,Mango,77,3,12.61,98,2,7,2023,0,0,3.896103896103896
2023-07-27,Mango,74,3,5.0,89,3,7,2023,0,0,4.054054054054054
2023-07-28,Mango,75,2,4.22,86,4,7,2023,0,0,2.666666666666667
2023-07-29,Mango,88,6,8.74,106,5,7,2023,1,0,6.8181818181818175
2023-07-30,Mango,69,4,9.88,77,6,7,2023,1,0,5.797101449275362
2023-07-31,Mango,56,2,14.11,67,0,7,2023,0,0,3.571428571428571
2023-08-01,Mango,57,3,2.11,63,1,8,2023,0,0,5.263157894736842
2023-08-02,Mango,59,20,3.12,68,2,8,2023,0,0,33.89830508474576
2023-08-03,Mango,65,3,8.14,79,3,8,2023,0,0,4.615384615384616
2023-08-04,Mango,76,3,9.85,85,4,8,2023,0,0,3.9473684210526314
2023-08-05,Mango,77,5,3.21,97,5,8,2023,1,0,6.493506493506493
2023-08-06,Mango,80,4,2.15,99,6,8,2023,1,0,5.0
2023-08-07,Mango,63,4,2.21,74,0,8,2023,0,0,6.349206349206349
2023-08-08,Mango,74,4,9.75,92,1,8,2023,0,0,5.405405405405405
2023-08-09,Mango,65,4,4.98,81,2,8,2023,0,0,6.153846153846154
2023-08-10,Mango,68,4,11.29,83,3,8,2023,0,0,5.88235294117647
2023-08-11,Mango,75,7,6.39,95,4,8,2023,0,0,9.333333333333334
2023-08-12,Mango,79,4,8.88,92,5,8,2023,1,0,5.063291139240507
2023-08-13,Mango,87,3,13.95,105,6,8,2023,1,0,3.4482758620689653
2023-08-14,Mango,66,4,2.67,80,0,8,2023,0,0,6.0606060606060606
2023-08-15,Mango,69,2,7.71,84,1,8,2023,0,0,2.898550724637681
2023-08-16,Mango,86,4,3.7,102,2,8,2023,0,0,4.651162790697675
2023-08-17,Mango,68,4,7.18,78,3,8,2023,0,0,5.88235294117647
2023-08-18,Mango,64,4,8.91,72,4,8,2023,0,0,6.25
2023-08-19,Mango,64,2,7.4,82,5,8,2023,1,0,3.125
2023-08-20,Mango,61,5,4.9,70,6,8,2023,1,0,8.19672131147541
2023-08-21,Mango,72,2,6.99,86,0,8,2023,0,0,2.7777777777777777
2023-08-22,Mango,61,3,2.0,78,1,8,2023,0,0,4.918032786885246
2023-08-23,Mango,59,2,7.66,76,2,8,2023,0,0,3.389830508474576
2023-08-24,Mango,75,5,7.35,91,3,8,2023,0,0,6.666666666666667
2023-08-25,Mango,59,2,3.47,74,4,8,2023,0,0,3.389830508474576
2023-08-26,Mango,80,2,2.52,99,5,8,2023,1,0,2.5
2023-08-27,Mango,71,4,3.95,80,6,8,2023,1,0,5.633802816901409
2023-08-28,Mango,70,3,4.72,84,0,8,2023,0,0,4.285714285714286
2023-08-29,Mango,61,2,11.66,78,1,8,2023,0,0,3.278688524590164
2023-08-30,Mango,66,3,4.97,75,2,8,2023,0,0,4.545454545454546
2023-08-31,Mango,55,2,7.32,64,3,8,2023,0,0,3.6363636363636362
2023-09-01,Mango,67,4,4.25,87,4,9,2023,0,0,5.970149253731343
2023-09-02,Mango,76,4,12.49,93,5,9,2023,1,0,5.263157894736842
2023-09-03,Mango,69,3,14.47,78,6,9,2023,1,0,4.3478260869565215
2023-09-04,Mango,58,3,7.21,68,0,9,2023,0,0,5.172413793103448
2023-09-05,Mango,69,3,14.42,76,1,9,2023,0,0,4.3478260869565215
2023-09-06,Mango,59,4,9.91,72,2,9,2023,0,0,6.779661016949152
2023-09-07,Mango,51,2,3.76,60,3,9,2023,0,0,3.9215686274509802
2023-09-08,Mango,58,3,7.76,74,4,9,2023,0,0,5.172413793103448
2023-09-09,Mango,63,3,11.23,77,5,9,2023,1,0,4.761904761904762
2023-09-10,Mango,78,3,5.51,94,6,9,2023,1,0,3.8461538461538463
2023-09-11,Mango,44,3,9.07,53,0,9,2023,0,0,6.8181818181818175
2023-09-12,Mango,72,4,14.18,87,1,9,2023,0,0,5.555555555555555
2023-09-13,Mango,69,3,14.28,81,2,9,2023,0,0,4.3478260869565215
2023-09-14,Mango,49,2,9.8,55,3,9,2023,0,0,4.081632653061225
2023-09-15,Mango,76,3,7.54,95,4,9,2023,0,0,3.9473684210526314
2023-09-16,Mango,83,3,8.37,99,5,9,2023,1,0,3.614457831325301
2023-09-17,Mango,68,4,13.02,85,6,9,2023,1,0,5.88235294117647
2023-09-18,Mango,63,4,6.86,71,0,9,2023,0,0,6.349206349206349
2023-09-19,Mango,53,4,12.64,67,1,9,2023,0,0,7.547169811320755
2023-09-20,Mango,73,2,4.93,83,2,9,2023,0,0,2.73972602739726
2023-09-21,Mango,74,3,4.42,83,3,9,2023,0,0,4.054054054054054
2023-09-22,Mango,61,3,12.07,78,4,9,2023,0,0,4.918032786885246
2023-09-23,Mango,71,25,13.41,86,5,9,2023,1,0,35.2112676056338
2023-09-24,Mango,71,3,8.15,80,6,9,2023,1,0,4.225352112676056
2023-09-25,Mango,52,3,8.08,65,0,9,2023,0,0,5.769230769230769
2023-09-26,Mango,74,5,10.58,91,1,9,2023,0,0,6.756756756756757
2023-09-27,Mango,57,4,8.57,67,2,9,2023,0,0,7.017543859649122
2023-09-28,Mango,64,4,12.96,73,3,9,2023,0,0,6.25
2023-09-29,Mango,61,22,6.72,72,4,9,2023,0,0,36.0655737704918
2023-09-30,Mango,72,2,10.06,86,5,9,2023,1,0,2.7777777777777777
2023-10-01,Mango,79,5,8.0,91,6,10,2023,1,0,6.329113924050633
2023-10-02,Mango,59,3,12.17,68,0,10,2023,0,0,5.084745762711865
2023-10-03,Mango,71,3,6.63,84,1,10,2023,0,0,4.225352112676056
2023-10-04,Mango,65,2,6.79,80,2,10,2023,0,0,3.076923076923077
2023-10-05,Mango,72,3,11.33,83,3,10,2023,0,0,4.166666666666666
2023-10-06,Mango,80,5,12.2,102,4,10,2023,0,0,6.25
2023-10-07,Mango,69,3,3.42,87,5,10,2023,1,0,4.3478260869565215
2023-10-08,Mango,75,4,5.58,82,6,10,2023,1,0,5.333333333333334
2023-10-09,Mango,61,1,10.47,71,0,10,2023,0,0,1.639344262295082
2023-10-10,Mango,66,4,7.41,81,1,10,2023,0,0,6.0606060606060606
2023-10-11,Mango,73,3,5.38,95,2,10,2023,0,0,4.10958904109589
2023-10-12,Mango,68,2,2.65,77,3,10,2023,0,0,2.941176470588235
2023-10-13,Mango,57,2,12.24,71,4,10,2023,0,0,3.508771929824561
2023-10-14,Mango,76,3,8.12,90,5,10,2023,1,0,3.9473684210526314
2023-10-15,Mango,75,3,10.52,97,6,10,2023,1,0,4.0
2023-10-16,Mango,67,2,14.39,84,0,10,2023,0,0,2.9850746268656714
2023-10-17,Mango,62,3,5.43,77,1,10,2023,0,0,4.838709677419355
2023-10-18,Mango,71,4,12.84,91,2,10,2023,0,0,5.633802816901409
2023-10-19,Mango,63,2,3.32,79,3,10,2023,0,0,3.1746031746031744
2023-10-20,Mango,62,2,10.05,75,4,10,2023,0,0,3.225806451612903
2023-10-21,Mango,72,25,9.82,89,5,10,2023,1,0,34.72222222222222
2023-10-22,Mango,83,5,2.92,94,6,10,2023,1,0,6.024096385542169
2023-10-23,Mango,68,3,9.77,87,0,10,2023,0,0,4.411764705882353
2023-10-24,Mango,59,3,7.53,68,1,10,2023,0,0,5.084745762711865
2023-10-25,Mango,76,5,13.49,98,2,10,2023,0,0,6.578947368421052
2023-10-26,Mango,71,3,5.43,80,3,10,2023,0,0,4.225352112676056
